PBI,N/A,Pitney Bowes Inc. Common Stock,N/A,2.44B,N/A,2/1/2017,N/A,4:00pm,N/A,-17.46%,N/A,30449768,N/A,3144060
PNC,N/A,"PNC Financial Services Group, I",N/A,58.75B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.56%,N/A,2673240,N/A,3131590
RL,N/A,Ralph Lauren Corporation Common,N/A,7.18B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.20%,N/A,2174739,N/A,1075400
PPG,N/A,"PPG Industries, Inc. Common Sto",N/A,26.55B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.55%,N/A,1643610,N/A,1719230
PPL,N/A,PPL Corporation Common Stock,N/A,23.75B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.32%,N/A,4932307,N/A,3919070
PX,N/A,"Praxair, Inc. Common Stock",N/A,33.70B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.41%,N/A,1324372,N/A,1475380
PCLN,N/A,"The Priceline Group Inc. ",N/A,77.73B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.01%,N/A,330688,N/A,447927
PFG,N/A,Principal Financial Group Inc C,N/A,16.46B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.19%,N/A,1940439,N/A,1626830
PG,N/A,"Procter & Gamble Company (The) ",N/A,223.26B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.31%,N/A,8291514,N/A,9186840
PGR,N/A,Progressive Corporation (The) C,N/A,21.42B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.49%,N/A,3494555,N/A,2975680
PLD,N/A,"ProLogis, Inc. Common Stock",N/A,26.68B,N/A,2/1/2017,N/A,4:04pm,N/A,-0.84%,N/A,3907756,N/A,3005040
PRU,N/A,"Prudential Financial, Inc. Comm",N/A,45.39B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.43%,N/A,1579457,N/A,2480790
PEG,N/A,Public Service Enterprise Group,N/A,21.94B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.99%,N/A,3222737,N/A,2480820
PSA,N/A,Public Storage Common Stock,N/A,36.99B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.80%,N/A,675471,N/A,899326
PHM,N/A,"PulteGroup, Inc. Common Stock",N/A,6.91B,N/A,2/1/2017,N/A,4:03pm,N/A,-1.39%,N/A,8274866,N/A,5715770
PVH,N/A,PVH Corp. Common Stock,N/A,7.12B,N/A,2/1/2017,N/A,4:02pm,N/A,-4.20%,N/A,1592275,N/A,1283020
QRVO,N/A,"Qorvo, Inc.",N/A,8.24B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.53%,N/A,4150153,N/A,1765490
QCOM,N/A,QUALCOMM Incorporated,N/A,78.50B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.52%,N/A,16102109,N/A,12076800
PWR,N/A,"Quanta Services, Inc. Common St",N/A,5.40B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.53%,N/A,2182212,N/A,2175830
DGX,N/A,"Quest Diagnostics Incorporated ",N/A,12.68B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.69%,N/A,1266726,N/A,1129540
RRC,N/A,Range Resources Corporation Com,N/A,7.76B,N/A,2/1/2017,N/A,4:03pm,N/A,-1.64%,N/A,4763024,N/A,4373480
RTN,N/A,Raytheon Company Common Stock,N/A,42.60B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.45%,N/A,1517475,N/A,2016250
O,N/A,Realty Income Corporation Commo,N/A,15.08B,N/A,2/1/2017,N/A,4:02pm,N/A,-2.21%,N/A,5653126,N/A,1999590
RHT,N/A,"Red Hat, Inc. Common Stock",N/A,13.56B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.25%,N/A,2384625,N/A,1868110
REGN,N/A,"Regeneron Pharmaceuticals, Inc.",N/A,38.18B,N/A,2/1/2017,N/A,4:00pm,N/A,+1.36%,N/A,1033030,N/A,1036840
RF,N/A,Regions Financial Corporation C,N/A,17.57B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.35%,N/A,14411928,N/A,21901200
RSG,N/A,"Republic Services, Inc. Common ",N/A,19.34B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.84%,N/A,1877204,N/A,1244450
RAI,N/A,Reynolds American Inc Common St,N/A,85.48B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.30%,N/A,7016171,N/A,7572420
RHI,N/A,"Robert Half International Inc. ",N/A,5.97B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.34%,N/A,1140069,N/A,1292070
ROK,N/A,"Rockwell Automation, Inc. Commo",N/A,19.16B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.16%,N/A,1343500,N/A,1096000
COL,N/A,"Rockwell Collins, Inc. Common S",N/A,11.90B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.62%,N/A,621839,N/A,1358260
ROP,N/A,"Roper Technologies, Inc. Common",N/A,19.41B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.26%,N/A,493027,N/A,595669
ROST,N/A,"Ross Stores, Inc.",N/A,25.96B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.35%,N/A,2148230,N/A,2782540
RCL,N/A,Royal Caribbean Cruises Ltd. Co,N/A,20.24B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.75%,N/A,2154880,N/A,1888830
R,N/A,"Ryder System, Inc. Common Stock",N/A,4.16B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.31%,N/A,1008909,N/A,639073
SPGI,N/A,S&P Global Inc. Common Stock,N/A,30.98B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.51%,N/A,764477,N/A,1538380
CRM,N/A,Salesforce.com Inc Common Stock,N/A,54.75B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.66%,N/A,6199661,N/A,6059760
SCG,N/A,SCANA Corporation Common Stock,N/A,9.76B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.61%,N/A,979239,N/A,756656
SLB,N/A,Schlumberger N.V. Common Stock,N/A,115.73B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.65%,N/A,5193648,N/A,5472110
SNI,N/A,"Scripps Networks Interactive, I",N/A,9.79B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.42%,N/A,958784,N/A,1110480
STX,N/A,Seagate Technology PLC,N/A,13.22B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.82%,N/A,5382069,N/A,5016800
SEE,N/A,Sealed Air Corporation Common S,N/A,9.45B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.82%,N/A,1094970,N/A,1531540
SRE,N/A,Sempra Energy Common Stock,N/A,25.39B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.95%,N/A,681022,N/A,1279210
SHW,N/A,"Sherwin-Williams Company (The) ",N/A,28.20B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.78%,N/A,770505,N/A,948964
SIG,N/A,"Signet Jewelers Limited Common ",N/A,5.36B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.85%,N/A,1510895,N/A,1471510
SPG,N/A,"Simon Property Group, Inc. Comm",N/A,57.04B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.22%,N/A,2925130,N/A,1697770
SWKS,N/A,"Skyworks Solutions, Inc.",N/A,16.95B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.00%,N/A,3804797,N/A,2657600
SLG,N/A,SL Green Realty Corporation Com,N/A,10.75B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.90%,N/A,674273,N/A,852094
SJM,N/A,"J.M. Smucker Company (The) New ",N/A,15.78B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.26%,N/A,1684157,N/A,870127
SNA,N/A,Snap-On Incorporated Common Sto,N/A,10.46B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.68%,N/A,898059,N/A,395406
SO,N/A,Southern Company (The) Common S,N/A,47.58B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.78%,N/A,7546863,N/A,5025900
LUV,N/A,Southwest Airlines Company Comm,N/A,32.53B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.80%,N/A,4953408,N/A,6020700
SWN,N/A,Southwestern Energy Company Com,N/A,4.34B,N/A,2/1/2017,N/A,4:03pm,N/A,-1.44%,N/A,13609879,N/A,15394800
SE,N/A,Spectra Energy Corp Common Stoc,N/A,28.94B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.94%,N/A,3725274,N/A,3430320
STJ,N/A,"St. Jude Medical, Inc.",N/A,N/A,N/A,1/4/2017,N/A,4:01pm,N/A,+0.00%,N/A,0,N/A,2631240
SWK,N/A,"Stanley Black & Decker, Inc. Co",N/A,18.05B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.08%,N/A,1543940,N/A,1059520
SPLS,N/A,"Staples, Inc.",N/A,5.87B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.85%,N/A,5346186,N/A,7333690
SBUX,N/A,Starbucks Corporation,N/A,78.45B,N/A,2/1/2017,N/A,4:00pm,N/A,-2.39%,N/A,18796871,N/A,9596160
HOT,N/A,Starwood Hotels & Resorts World,N/A,N/A,N/A,9/22/2016,N/A,3:00pm,N/A,+0.00%,N/A,0,N/A,N/A
STT,N/A,State Street Corporation Common,N/A,29.45B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.18%,N/A,2515917,N/A,2296770
SRCL,N/A,"Stericycle, Inc.",N/A,6.51B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.86%,N/A,772475,N/A,1076200
SYK,N/A,Stryker Corporation Common Stoc,N/A,46.11B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.33%,N/A,1586901,N/A,1619350
STI,N/A,"SunTrust Banks, Inc. Common Sto",N/A,28.34B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.56%,N/A,3713601,N/A,4058040
SYMC,N/A,Symantec Corporation,N/A,16.99B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.09%,N/A,12311307,N/A,8261320
SYF,N/A,Synchrony Financial Common Stoc,N/A,29.43B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.50%,N/A,5257973,N/A,6726770
SYY,N/A,Sysco Corporation Common Stock,N/A,28.47B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.78%,N/A,3448755,N/A,3721050
TROW,N/A,"T. Rowe Price Group, Inc.",N/A,16.35B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.99%,N/A,2988044,N/A,2081210
TGT,N/A,Target Corporation Common Stock,N/A,35.76B,N/A,2/1/2017,N/A,4:04pm,N/A,-1.26%,N/A,5307383,N/A,6105490
TEL,N/A,TE Connectivity Ltd. New Switze,N/A,26.51B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.36%,N/A,1613900,N/A,1497740
TGNA,N/A,TEGNA Inc,N/A,5.00B,N/A,2/1/2017,N/A,4:00pm,N/A,+1.88%,N/A,2387131,N/A,2072050
TDC,N/A,Teradata Corporation Common Sto,N/A,3.84B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.58%,N/A,1189088,N/A,1577030
TSO,N/A,Tesoro Corporation Common Stock,N/A,9.57B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.16%,N/A,2583143,N/A,2477730
TXN,N/A,Texas Instruments Incorporated,N/A,75.96B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.97%,N/A,7815792,N/A,5540260
TXT,N/A,Textron Inc. Common Stock,N/A,12.86B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.59%,N/A,1221834,N/A,1838240
BK,N/A,Bank of New York Mellon Corpora,N/A,47.16B,N/A,2/1/2017,N/A,4:04pm,N/A,+0.65%,N/A,9078493,N/A,6502240
CLX,N/A,Clorox Company (The) Common Sto,N/A,15.54B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.61%,N/A,1036343,N/A,1006820
KO,N/A,"Coca-Cola Company (The) Common ",N/A,177.95B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.75%,N/A,11136077,N/A,13542700
HSY,N/A,The Hershey Company Common Stoc,N/A,22.31B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.33%,N/A,1233994,N/A,1057210
MOS,N/A,Mosaic Company (The) Common Sto,N/A,11.10B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.99%,N/A,3910936,N/A,5040420
TRV,N/A,"The Travelers Companies, Inc. C",N/A,32.58B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.05%,N/A,1402592,N/A,1742600
DIS,N/A,Walt Disney Company (The) Commo,N/A,177.13B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.59%,N/A,10501334,N/A,8338870
TMO,N/A,Thermo Fisher Scientific Inc Co,N/A,60.42B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.36%,N/A,3601963,N/A,2101060
TIF,N/A,Tiffany & Co. Common Stock,N/A,9.71B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.91%,N/A,2073486,N/A,1924280
TWX,N/A,Time Warner Inc. New Common Sto,N/A,74.58B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.13%,N/A,5611044,N/A,4857410
TJX,N/A,"TJX Companies, Inc. (The) Commo",N/A,48.68B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.32%,N/A,3817438,N/A,3515300
TMK,N/A,Torchmark Corporation Common St,N/A,8.73B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.00%,N/A,398828,N/A,506982
TSS,N/A,"Total System Services, Inc. Com",N/A,9.24B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.71%,N/A,2462907,N/A,1317800
TSCO,N/A,Tractor Supply Company,N/A,9.50B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.76%,N/A,4076846,N/A,1504450
TDG,N/A,Transdigm Group Incorporated Tr,N/A,11.72B,N/A,2/1/2017,N/A,4:02pm,N/A,+1.52%,N/A,2135363,N/A,934884
RIG,N/A,Transocean Ltd (Switzerland) Co,N/A,5.11B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.14%,N/A,12275565,N/A,14644400
TRIP,N/A,"TripAdvisor, Inc.",N/A,7.56B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.95%,N/A,1800906,N/A,2532850
FOXA,N/A,"Twenty-First Century Fox, Inc.",N/A,58.67B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.76%,N/A,7434994,N/A,9989150
FOX,N/A,"Twenty-First Century Fox, Inc.",N/A,57.96B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.74%,N/A,2918255,N/A,3763150
TYC,N/A,"JOHNSON CONTROLS INTERNATIONAL ",N/A,N/A,N/A,9/2/2016,N/A,3:04pm,N/A,+0.00%,N/A,0,N/A,3424150
TSN,N/A,"Tyson Foods, Inc. Common Stock",N/A,24.05B,N/A,2/1/2017,N/A,4:00pm,N/A,+2.40%,N/A,2790504,N/A,3826890
USB,N/A,U.S. Bancorp Common Stock,N/A,89.99B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.72%,N/A,8413794,N/A,7525760
UDR,N/A,"UDR, Inc. Common Stock",N/A,9.19B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.34%,N/A,2430261,N/A,1708440
ULTA,N/A,"Ulta Beauty, Inc.",N/A,16.77B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.01%,N/A,443158,N/A,791066
UA,N/A,"Under Armour, Inc. Class C Comm",N/A,8.24B,N/A,2/1/2017,N/A,4:01pm,N/A,-2.19%,N/A,14801052,N/A,3464110
UNP,N/A,Union Pacific Corporation Commo,N/A,88.23B,N/A,2/1/2017,N/A,4:03pm,N/A,+1.05%,N/A,4374556,N/A,4137900
UAL,N/A,United Continental Holdings,N/A,22.68B,N/A,2/1/2017,N/A,4:00pm,N/A,+1.43%,N/A,3414188,N/A,3877610
UNH,N/A,UnitedHealth Group Incorporated,N/A,157.83B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.38%,N/A,3718557,N/A,3967580
UPS,N/A,"United Parcel Service, Inc. Com",N/A,91.93B,N/A,2/1/2017,N/A,4:00pm,N/A,-3.46%,N/A,14684612,N/A,2899050
URI,N/A,"United Rentals, Inc. Common Sto",N/A,10.95B,N/A,2/1/2017,N/A,4:02pm,N/A,+2.67%,N/A,2868404,N/A,2057680
UTX,N/A,United Technologies Corporation,N/A,86.76B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.36%,N/A,4670143,N/A,3133010
UHS,N/A,"Universal Health Services, Inc.",N/A,11.05B,N/A,2/1/2017,N/A,4:02pm,N/A,+1.16%,N/A,724930,N/A,1179470
UNM,N/A,Unum Group Common Stock,N/A,10.62B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.75%,N/A,1474414,N/A,1699910
URBN,N/A,"Urban Outfitters, Inc.",N/A,3.05B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.17%,N/A,2198035,N/A,2948510
VFC,N/A,V.F. Corporation Common Stock,N/A,20.94B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.69%,N/A,5220640,N/A,3233110
VLO,N/A,Valero Energy Corporation Commo,N/A,29.59B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.59%,N/A,5204470,N/A,5068050
VAR,N/A,"Varian Medical Systems, Inc. Co",N/A,7.40B,N/A,2/1/2017,N/A,4:02pm,N/A,+1.88%,N/A,1126898,N/A,876976
VTR,N/A,"Ventas, Inc. Common Stock",N/A,21.47B,N/A,2/1/2017,N/A,4:04pm,N/A,-1.67%,N/A,1316360,N/A,2270880
VRSN,N/A,"VeriSign, Inc.",N/A,8.39B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.02%,N/A,1120592,N/A,742434
VRSK,N/A,"Verisk Analytics, Inc.",N/A,13.69B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.06%,N/A,544253,N/A,782187
VZ,N/A,Verizon Communications Inc. Com,N/A,197.29B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.27%,N/A,26004051,N/A,15581500
VRTX,N/A,Vertex Pharmaceuticals Incorpor,N/A,21.41B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.43%,N/A,1754741,N/A,2007280
VIAB,N/A,Viacom Inc.,N/A,16.53B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.16%,N/A,3164620,N/A,3948290
V,N/A,Visa Inc.,N/A,192.91B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.33%,N/A,7534371,N/A,10248300
VNO,N/A,Vornado Realty Trust Common Sto,N/A,19.64B,N/A,2/1/2017,N/A,4:02pm,N/A,-2.27%,N/A,833913,N/A,1025670
VMC,N/A,Vulcan Materials Company (Holdi,N/A,16.98B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.01%,N/A,1247165,N/A,1334790
WMT,N/A,"Wal-Mart Stores, Inc. Common St",N/A,203.54B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.76%,N/A,9049972,N/A,8949790
WBA,N/A,"Walgreens Boots Alliance, Inc.",N/A,87.48B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.10%,N/A,5080115,N/A,4390720
WM,N/A,"Waste Management, Inc. Common S",N/A,30.58B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.46%,N/A,1718970,N/A,1780310
WAT,N/A,Waters Corporation Common Stock,N/A,11.71B,N/A,2/1/2017,N/A,4:00pm,N/A,+2.88%,N/A,1043628,N/A,691660
WFC,N/A,Wells Fargo & Company Common St,N/A,280.45B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.07%,N/A,21157698,N/A,26156400
HCN,N/A,Welltower Inc. Common Stock,N/A,23.66B,N/A,2/1/2017,N/A,4:01pm,N/A,-1.55%,N/A,2041482,N/A,2338610
WDC,N/A,Western Digital Corporation,N/A,22.64B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.71%,N/A,3897756,N/A,4404250
WU,N/A,Western Union Company (The) Com,N/A,9.47B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.20%,N/A,5718597,N/A,4872150
WRK,N/A,Westrock Company Common Stock,N/A,13.58B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.28%,N/A,1246129,N/A,1552610
WY,N/A,Weyerhaeuser Company Common Sto,N/A,23.27B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.70%,N/A,3624554,N/A,4070570
WHR,N/A,Whirlpool Corporation Common St,N/A,12.87B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.54%,N/A,695341,N/A,896824
WFM,N/A,"Whole Foods Market, Inc.",N/A,9.50B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.29%,N/A,4947072,N/A,4992670
WMB,N/A,"Williams Companies, Inc. (The) ",N/A,21.27B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.77%,N/A,8535276,N/A,9460800
WLTW,N/A,Willis Towers Watson Public Lim,N/A,17.00B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.66%,N/A,670813,N/A,764621
WEC,N/A,"WEC Energy Group, Inc. Common S",N/A,18.06B,N/A,2/1/2017,N/A,4:01pm,N/A,-3.10%,N/A,3887804,N/A,1694880
WYN,N/A,"Wyndham Worldwide Corp Common  ",N/A,8.54B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.28%,N/A,650323,N/A,906779
WYNN,N/A,"Wynn Resorts, Limited",N/A,9.93B,N/A,2/1/2017,N/A,4:00pm,N/A,-3.52%,N/A,3025417,N/A,3077000
XEL,N/A,Xcel Energy Inc. Common Stock,N/A,20.64B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.67%,N/A,2721490,N/A,2618550
XRX,N/A,Xerox Corporation Common Stock,N/A,7.17B,N/A,2/1/2017,N/A,4:00pm,N/A,+2.02%,N/A,18378145,N/A,13484400
XLNX,N/A,"Xilinx, Inc.",N/A,14.29B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.39%,N/A,3148354,N/A,2961560
XL,N/A,XL Group Ltd.,N/A,10.21B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.96%,N/A,1974524,N/A,1929160
XYL,N/A,Xylem Inc. Common Stock New,N/A,8.82B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.32%,N/A,2180342,N/A,1458550
YHOO,N/A,Yahoo! Inc.,N/A,41.97B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.66%,N/A,5307216,N/A,9828680
